хоёр	0	0
чимээгүй	0	0
байж	0	0
үз	1	.
нэг	0	0
хүн	0	0
энд	0	0
ирээдүйгээ	0	0
бүтээх	0	0
гээд	0	0
ном	0	0
уншиж	0	0
байна	1	.
чиний	0	0
гар	1	.
баяр	0	0
хүргэе	1	.
чи	0	0
бол	0	0
агуу	0	0
тулаанч	1	.
чи	0	0
яах	0	0
гэж	0	0
ийм	0	0
тэнэг	0	0
юм	0	0
хийсэн	0	0
юм	0	0
бэ	0	?
эхлээд	0	0
надад	0	0
зүгээр	0	0
үйлчилж	0	0
сур	1	.
дараа	0	0
нь	0	0
цалингийн	0	0
тухай	0	0
ярина	1	.
чи	0	0
одоо	0	0
юу	0	0
ч	0	0
хийж	0	0
чадахаар	0	0
болсон	0	0
уу	0	?
тийм	0	0
байж	0	0
магадгүй	1	.
гэхдээ	0	0
л	0	0
үнэн	1	.
анхны	0	0
сая	0	0
хүн	0	0
дүрст	0	0
роботыг	0	0
бид	0	0
уламжлалт	0	0
аргаар	0	0
бүтээх	0	0
шаардлагатай	0	0
байж	0	0
болох	0	0
юм	1	.
харин	0	0
дараа	0	0
нь	0	0
тэдгээр	0	0
роботууд	0	0
нийлүүлэлтийн	0	0
сүлжээг	0	0
бүхэлд	0	0
нь	0	0
(	0	0
ашигт	0	0
малтмал	0	0
олборлох	0	,
боловсруулах	0	,
ачааны	0	0
машин	0	0
жолоодох	0	,
үйлдвэр	0	0
ажиллуулах	0	0
гээд	0	0
)	0	0
удирдаж	0	,
илүү	0	0
олон	0	0
робот	0	,
илүү	0	0
олон	0	0
чипний	0	0
үйлдвэр	0	,
дата	0	0
төв	0	0
барьж	0	0
эхэлбэл	0	0
хөгжлийн	0	0
хурд	0	0
ямар	0	0
өөр	0	0
байх	0	0
нь	0	0
тодорхой	1	.
үнэнээ	0	0
хэлэх	0	0
үү	0	?
тэгвэл	0	0
хөдөлцгөөе	1	.
хэрвээ	0	0
энэ	0	0
бид	0	0
хоёрын	0	0
хувь	0	0
тавилан	0	0
юм	0	0
бол	0	0
эргэлзээд	0	0
яахав	1	.
намайг	0	0
дотор	0	0
нь	0	0
татаж	0	0
байна	1	.
мөнгө	0	0
л	0	0
гэсэн	0	0
үг	0	0
үү	0	?
энэ	0	0
ертөнц	0	0
мөнгөгүй	0	0
бол	0	0
эргэхээ	0	0
больчихсон	0	0
юм	0	0
аа	0	0
даа	1	.
би	0	0
өөр	0	0
нэг	0	0
зүүд	0	0
зүүдэлсэн	1	.
чи	0	0
яаж	0	0
...	0	0
яаж	0	0
ийм	0	0
үг	0	0
хэлж	0	0
чадаж	0	0
байна	0	0
аа	0	?
бид	0	0
чинь	0	0
арван	0	0
хэдэн	0	0
жил	0	0
нөхөрлөсөн	0	0
найзууд	1	.
бидний	0	0
дунд	0	0
юу	0	0
ч	0	0
болж	0	0
байсан	0	,
бид	0	0
хэзээ	0	0
ч	0	0
бие	0	0
биенээ	0	0
ингэж	0	0
доромжилж	0	0
байгаагүй	1	.
хүч	0	0
бидэнд	0	0
байгаа	1	.
эртний	0	0
чулуунд	0	0
бичиг	0	0
сийлээстэй	0	0
байна	1	.
чи	0	0
миний	0	0
доторхыг	0	0
харж	0	0
чадсан	0	0
хэрэг	0	0
үү	0	?
ихэнх	0	0
хүмүүс	0	0
намайг	0	0
зүгээр	0	0
л	0	0
нэг	0	0
хөгжилтэй	0	,
санаа	0	0
зовох	0	0
зүйлгүй	0	0
нэгэн	0	0
гэж	0	0
боддог	1	.
юуны	0	0
цаг	0	0
...	0	0
болсон	0	0
гэж	0	?
би	0	0
ч	0	0
гэсэн	0	0
чамаар	0	0
бахархдаг	1	.
та	0	0
бол	0	0
манай	0	0
гэр	0	0
бүлийн	0	0
ноён	0	0
нуруу	0	,
бидний	0	0
түшиг	0	0
тулгуур	1	.
тэр	0	0
айж	0	0
байна	1	.
энэ	0	0
бол	0	0
шийдвэрлэх	0	0
мөч	1	.
тийм	0	0
ээ	1	.
амьдрал	0	0
бидэнд	0	0
хоёр	0	0
дахь	0	0
боломж	0	0
өгч	0	0
байна	1	.
дахиж	0	0
энэ	0	0
боломжийг	0	0
алдаж	0	0
болохгүй	1	.
тийм	0	0
шүү	1	.
явцгаая	0	0
даа	1	.
эмээ	0	,
та	0	0
сайхан	0	0
амраарай	1	.
бид	0	0
маргааш	0	0
залгая	1	.
тэр	0	0
аажмаар	0	0
гэрэлд	0	0
уусан	0	0
алга	0	0
боллоо	1	.
бодолгүй	0	0
үйлдэл	0	0
бол	0	0
сохор	0	0
үйлдэл	1	.
миний	0	0
бодол	0	0
аянгын	0	0
хурдаар	0	0
ажилладаг	1	.
энэ	0	0
бол	0	0
олон	0	0
жилийн	0	0
бэлтгэлийн	0	0
үр	0	0
дүн	1	.
цаг	0	0
хугацаа	0	0
гэдэг	0	0
сонин	0	0
юм	0	0
шүү	1	.
ус	0	0
шиг	0	0
л	0	0
урсаад	0	0
өнгөрчих	0	0
юм	1	.
саяхан	0	0
л	0	0
бид	0	0
оюутны	0	0
байранд	0	0
гоймон	0	0
булаацалдаж	0	0
суусан	0	0
юм	0	0
шиг	1	.
тийм	0	0
ээ	1	.
ялагдахгүй	0	0
гэсэн	0	0
итгэлийн	0	0
хүч	1	.
бууж	0	0
өгөхгүй	0	0
гэсэн	0	0
зөрүүд	0	0
зангийн	0	0
хүч	1	.
...	0	0
энэ	0	0
нуурд	0	0
өнгөрсөн	0	0
зуунууд	0	0
хадгалагдаж	0	0
байдаг	0	0
гэл	0	0
үү	0	?
би	0	0
ч	0	0
гэсэн	0	0
хэзээ	0	0
ч	0	0
явахгүй	1	.
чи	0	0
бол	0	0
миний	0	0
гэр	1	.
чиний	0	0
хажууд	0	0
л	0	0
би	0	0
амар	0	0
амгаланг	0	0
мэдэрдэг	1	.
тэнгэр	0	0
нь	0	0
доор	0	,
газар	0	0
нь	0	0
дээр	0	0
харагдаж	0	0
байна	1	.
ялалт	0	0
бол	0	0
зорилго	0	0
биш	0	,
үр	0	0
дүн	1	.
зорилго	0	0
бол	0	0
өөрийгөө	0	0
ялах	1	.
өчигдрийн	0	0
өөрөөсөө	0	0
илүү	0	0
сайн	0	0
болох	1	.
хэрвээ	0	0
чи	0	0
үүнийг	0	0
чадвал	0	,
рингэн	0	0
дээрх	0	0
ялалт	0	0
аяндаа	0	0
ирнэ	1	.
тэр	0	0
нууцлаг	0	0
хүн	0	0
хаачсан	0	0
бэ	0	?
тэр	0	0
чамайг	0	0
сорьж	0	0
байна	1	.
энэ	0	0
чинь	0	0
өөр	0	0
асуудал	1	.
би	0	0
завгүй	0	0
байсан	1	.
гэхдээ	0	0
би	0	0
та	0	0
хоёрыг	0	0
хэзээ	0	0
ч	0	0
мартаагүй	1	.
бидний	0	0
амьдрал	0	0
ямар	0	0
сонин	0	0
холбоотой	0	0
юм	0	0
бэ	1	.
та	0	0
ийм	0	0
алдартай	0	0
зохион	0	0
бүтээгч	0	0
чухам	0	0
яагаад	0	0
топ-уудын	0	0
хамгийн	0	0
сүүлд	0	0
бичигдсэнийг	0	0
гайхаж	0	0
магадгүй	0	0
юм	1	.
үүнийг	0	0
тайлбарлахад	0	0
их	0	0
амархан	1	.
түүний	0	0
бүтээлүүд	0	0
шинжлэх	0	0
ухаанаас	0	0
хэдэн	0	0
10	0	0
жилээр	0	0
түрүүлж	0	0
төрсөн	0	0
юм	1	.
тиймээс	0	0
амьдрал	0	0
дээр	0	0
хэрэгжүүлэх	0	0
бараг	0	0
л	0	0
боломжгүй	0	0
зүйл	0	0
байв	1	.
леонардогийн	0	0
урьдчилан	0	0
зөгнөх	0	0
чадвар	0	,
хийсвэрлэл	0	0
маш	0	0
сайн	0	0
хөгжсөн	0	,
санаандаа	0	0
бүхий	0	0
л	0	0
шинэ	0	0
зүйлсийг	0	0
ургуулан	0	0
төсөөлдөг	0	0
байлаа	1	.
ухаан	0	0
гэдэг	0	0
бол	0	0
зөвхөн	0	0
тооцоолохын	0	0
нэр	0	0
биш	1	.
энэ	0	0
бол	0	0
өөрийгөө	0	0
танин	0	0
мэдэх	0	0
явдал	1	.
өөрийнхөө	0	0
давуу	0	0
болон	0	0
сул	0	0
талыг	0	0
мэдэх	1	.
өрсөлдөгчийнхөө	0	0
сэтгэлзүйг	0	0
ойлгох	1	.
энэ	0	0
бол	0	0
ухаан	1	.
сүүдэр	0	0
уусан	0	0
алга	0	0
боллоо	1	.
аав	0	0
аа	0	,
та	0	0
дахиад	0	0
л	0	0
уламжлалт	0	0
юмаа	0	0
ярилаа	1	.
одоо	0	0
цагт	0	0
эмэгтэйчүүд	0	0
дөч	0	0
хүрсэн	0	0
ч	0	0
гэрлэж	0	0
болж	0	0
байна	1	.
гол	0	0
нь	0	0
аз	0	0
жаргалтай	0	0
байх	0	0
эсэх	0	0
нь	0	0
чухал	0	0
болохоос	0	,
хэзээ	0	0
гэрлэх	0	0
нь	0	0
чухал	0	0
биш	1	.
за	0	,
одоо	0	0
ингээд	0	0
хоолондоо	0	0
төвлөрье	1	.
энэ	0	0
сайхан	0	0
хоолыг	0	0
хийсэн	0	0
эмээдээ	0	0
баярлалаа	1	.
гунигтай	0	0
гэнэ	0	0
ээ	0	?
би	0	0
тийм	0	0
харагдсан	0	0
гэж	0	0
үү	0	?
чи	0	0
бясалгагч	0	0
болчихоо	0	0
юу	0	?
уншаад	0	0
өг	0	0
дөө	1	.
маш	0	0
чухал	1	.
бид	0	0
“	0	0
бид	0	0
”	0	0
гэдэг	0	0
нэгдмэл	0	0
зүйл	0	0
боловч	0	,
бас	0	0
“	0	0
би	0	0
”	0	0
гэдэг	0	0
хувь	0	0
хүн	0	0
хэвээрээ	0	0
үлдэх	0	0
ёстой	1	.
өөрийн	0	0
гэсэн	0	0
сонирхол	0	,
найз	0	0
нөхөд	0	,
ганцаараа	0	0
байх	0	0
цагтай	0	0
байх	0	0
нь	0	0
харилцааг	0	0
улам	0	0
эрүүл	0	0
болгодог	1	.
одоо	0	0
л	0	0
…	0	0
тийм	0	0
л	0	0
байх	1	.
гэхдээ	0	0
гадаад	0	0
газар	0	0
амьдарна	0	0
гэдэг	0	0
чинь	0	0
амаргүй	0	0
шүү	0	0
дээ	1	.
сургалтын	0	0
төлбөр	0	,
байрны	0	0
мөнгө	0	,
хоол	0	0
унд	0	0
гээд	0	0
зардал	0	0
их	0	0
гарна	1	.
бидний	0	0
явуулсан	0	0
мөнгө	0	0
хүрэлцэх	0	0
болов	0	0
уу	0	?
тийм	0	0
шүү	1	.
хотын	0	0
дуу	0	0
чимээ	0	,
утаанаас	0	0
хол	1	.
зөвхөн	0	0
шувуудын	0	0
жиргээ	0	,
усны	0	0
шоржигноон	1	.
бага	0	0
зэрэг	1	.
өнөөдөр	0	0
ажил	0	0
ихтэй	0	0
байлаа	1	.
би	0	0
ч	0	0
гэсэн	1	.
чиний	0	0
хобби	0	,
чиний	0	0
хүсэл	0	0
тэмүүллийг	0	0
би	0	0
үргэлж	0	0
дэмждэг	1	.
учир	0	0
нь	0	0
чиний	0	0
аз	0	0
жаргал	0	0
бол	0	0
миний	0	0
аз	0	0
жаргал	1	.
яг	0	0
үнэн	1	.
бид	0	0
хэдий	0	0
өөр	0	0
өөр	0	0
замаар	0	0
явж	0	0
байгаа	0	0
ч	0	,
бидний	0	0
зүрх	0	0
сэтгэл	0	0
үргэлж	0	0
хамт	1	.
энэ	0	0
бол	0	0
сорил	1	.
кино	0	0
бол	0	0
кино	0	,
амьдрал	0	0
бол	0	0
амьдрал	0	0
шүү	0	,
охин	0	0
минь	1	.
амьдрал	0	0
дээр	0	0
хайр	0	0
гэдэг	0	0
чинь	0	0
өөрөө	0	0
маш	0	0
олон	0	0
сорилттой	0	0
тулгардаг	0	0
юм	1	.
өдөр	0	0
тутмын	0	0
аар	0	0
саархан	0	0
асуудал	0	,
санхүүгийн	0	0
бэрхшээл	0	,
үр	0	0
хүүхдийн	0	0
хүмүүжил	0	0
гээд	0	0
л	0	0
...	0	0
чи	0	0
одоо	0	0
хүртэл	0	0
ийм	0	0
яруу	0	0
найрагч	0	0
хэвээрээ	0	0
юу	0	?
энэ	0	0
шат	0	0
зүгээр	0	0
л	0	0
харанхуй	0	0
руу	0	0
төгсгөлгүй	0	0
унаж	0	0
байгаа	0	0
юм	0	0
шиг	1	.
чиний	0	0
тэр	0	0
дотоод	0	0
энерги	0	0
чинь	0	0
миний	0	0
шууд	0	0
цохилтыг	0	0
зогсоож	0	0
чадах	0	0
уу	0	?
оюун	0	0
ухаан	0	0
чинь	0	0
самуурч	0	0
эхэлж	0	0
байна	1	.
энэ	0	0
бол	0	0
төгсгөлийн	0	0
эхлэл	1	.
тийм	0	0
ээ	0	,
итгэл	0	0
найдвартай	0	0
байцгаая	1	.
манай	0	0
гэр	0	0
бүл	0	0
улам	0	0
хүчирхэг	0	,
улам	0	0
аз	0	0
жаргалтай	0	0
болох	0	0
болно	1	.
битгий	0	0
ай	1	.
бид	0	0
хамтдаа	0	0
байхад	0	0
юу	0	0
ч	0	0
биднийг	0	0
дийлэхгүй	1	.
бидний	0	0
хайр	0	0
бол	0	0
бидний	0	0
бамбай	1	.
үнэн	1	.
харилцан	0	0
яриа	0	0
бол	0	0
гэр	0	0
бүлийн	0	0
харилцааны	0	0
хамгийн	0	0
чухал	0	0
хэсэг	1	.
юу	0	0
бодож	0	,
юунд	0	0
санаа	0	0
зовж	0	0
байгаагаа	0	0
илэн	0	0
далангүй	0	0
ярилцаж	0	0
байвал	0	0
ойлголцоход	0	0
амар	0	0
байдаг	1	.
эртний	0	0
дайчин	0	0
хааны	0	0
тухай	1	.
тэр	0	0
л	0	0
энэ	0	0
чулууг	0	0
нуусан	0	0
гэдэг	1	.
энэ	0	0
хонгил	0	0
яагаад	0	0
ингэж	0	0
гүнзгий	0	0
ороод	0	0
байна	0	0
вэ	0	?
энэ	0	0
газар	0	0
өөр	0	0
болжээ	1	.
чи	0	0
бидэнтэй	0	0
ярьж	0	0
чадах	0	0
уу	0	?
тэгээд	0	0
бид	0	0
хөгширнө	1	.
хамтдаа	1	.
буурал	0	0
үстэй	0	0
болж	0	,
үрчлээтсэн	0	0
гараасаа	0	0
хөтлөлцөөд	0	0
цэцэрлэгт	0	0
хүрээлэнгээр	0	0
зугаална	1	.
сонсож	0	0
байна	0	0
уу	0	,
ану	0	?
ах	0	0
чинь	0	0
ямар	0	0
даруухан	0	0
шаардлага	0	0
тавьж	0	0
байна	1	.
чи	0	0
ч	0	0
гэсэн	0	0
жоохон	0	0
шаардлагаа	0	0
бууруулсан	0	0
нь	0	0
дээр	0	0
байх	0	0
аа	1	.
эмээх	0	0
үү	0	?
би	0	0
хэзээ	0	0
ч	0	0
чамаас	0	0
эмээж	0	0
байгаагүй	1	.
харин	0	0
ч	0	0
би	0	0
чамайг	0	0
хүндэлдэг	1	.
чи	0	0
бол	0	0
хүчтэй	0	0
өрсөлдөгч	1	.
тийм	0	0
учраас	0	0
л	0	0
би	0	0
чамайг	0	0
ялахыг	0	0
хүсдэг	1	.
муугүй	0	0
ээ	1	.
нэг	0	0
жижиг	0	0
компанид	0	0
нягтлангаар	0	0
ажилладаг	1	.
цалин	0	0
гайгүй	1	.
хамгийн	0	0
гол	0	0
нь	0	0
ажлын	0	0
цаг	0	0
нь	0	0
тогтмол	1	.
орой	0	0
гэр	0	0
бүлтэйгээ	0	0
байх	0	0
цаг	0	0
гардаг	1	.
тэр	0	0
ялагдлыг	0	0
чинь	0	0
би	0	0
биш	0	,
чиний	0	0
омог	0	0
бардамнал	0	0
авчирсан	0	0
юм	1	.
чи	0	0
намайг	0	0
дэндүү	0	0
бассан	1	.
за	0	,
би	0	0
босъё	1	.
хэтэрхий	0	0
удаан	0	0
хэвтчихлээ	1	.
тийм	0	0
шүү	0	,
аав	0	0
аа	1	.
гэр	0	0
бүл	0	0
бол	0	0
бидний	0	0
түшиг	0	0
тулгуур	0	,
бидний	0	0
анхны	0	0
ертөнц	1	.
гэхдээ	0	0
орчин	0	0
үед	0	0
гэр	0	0
бүлийн	0	0
талаарх	0	0
ойлголт	0	0
их	0	0
өөрчлөгдөж	0	0
байна	1	.
заавал	0	0
эрэгтэй	0	,
эмэгтэй	0	,
хүүхдүүд	0	0
гэсэн	0	0
загварт	0	0
баригдахгүйгээр	0	,
зүгээр	0	0
л	0	0
бие	0	0
биенээ	0	0
хайрлаж	0	,
хүндэлдэг	0	0
хүмүүсийн	0	0
нэгдэл	0	0
гэж	0	0
үздэг	0	0
болж	1	.
эзгүйрэхгүй	0	0
ээ	0	,
ээж	0	0
ээ	1	.
би	0	0
байгаа	0	0
шүү	0	0
дээ	1	.
ахыг	0	0
иртэл	0	0
би	0	0
та	0	0
нарыгаа	0	0
хэзээ	0	0
ч	0	0
ганцаардуулахгүй	1	.
за	0	,
за	0	,
хоёулаа	0	0
энэ	0	0
сэдвээр	0	0
битгий	0	0
маргалдая	1	.
охин	0	0
минь	0	0
ч	0	0
гэсэн	0	0
өөрийнхөөрөө	0	0
зөв	0	0
л	0	0
ярьж	0	0
байна	1	.
миний	0	0
хувьд	0	0
бол	0	0
хайр	0	0
л	0	0
байвал	0	0
бусад	0	0
нь	0	0
аяндаа	0	0
болчихдог	0	0
гэж	0	0
боддог	1	.
бие	0	0
биенээ	0	0
ойлгож	0	,
хүндэлж	0	,
дэмжиж	0	0
байвал	0	0
уламжлал	0	0
ч	0	0
бай	0	,
шинэчлэл	0	0
ч	0	0
бай	0	0
ямар	0	0
хамаа	0	0
байх	0	0
вэ	0	0
дээ	1	.
хамгийн	0	0
гол	0	0
нь	0	0
сэтгэл	1	.
энэ	0	0
ямар	0	0
газар	0	0
вэ	0	?
тэр	0	0
үед	0	0
бид	0	0
ямар	0	0
залуу	0	,
ямар	0	0
эрч	0	0
хүчтэй	0	0
байсан	0	0
юм	0	0
бэ	1	.
одоо	0	0
бол	0	0
энэ	0	0
толгодыг	0	0
гарахад	0	0
л	0	0
амьсгаадах	0	0
юм	1	.
чи	0	0
бэлэн	0	0
үү	0	?
гэрлийн	0	0
хонгил	0	0
гарч	0	0
ирлээ	0	!
илдэнд	0	0
гэрэл	0	0
нэмэгдэж	0	0
байна	1	.
би	0	0
уучлал	0	0
хүсч	0	0
байна	1	.
сайхан	0	0
зүйрлэл	0	0
байна	1	.
гэхдээ	0	0
заримдаа	0	0
бидний	0	0
цамхаг	0	0
ганхдаг	0	0
шүү	1	.
ялангуяа	0	0
хуучин	0	0
дурсамжууд	0	0
сөхөгдөх	0	0
үед	1	.
одоо	0	0
яах	0	0
вэ	0	?
доошоо	0	0
орцгооё	1	.
одоо	0	0
л	0	0
тэр	0	0
бидний	0	0
хүчийг	0	0
мэдэрлээ	1	.
хэцүү	0	0
юм	0	0
аа	1	.
за	0	0
яах	0	0
вэ	0	,
маргаашийн	0	0
наранд	0	0
л	0	0
найдахаас	1	.
өнөөдөртөө	0	0
энэ	0	0
хичээлээ	0	0
л	0	0
давчихъя	1	.
харин	0	0
чиний	0	0
хүү	0	?
уран	0	0
зураг	0	0
зурсаар	0	0
л	0	0
байна	0	0
уу	0	?
“	0	0
одоо	0	0
энэ	0	0
зэвсгүүд	0	0
та	0	0
нарт	0	0
хэрэггүй	0	0
болсон	1	.
”	0	0
тийм	0	0
гэж	0	0
найдаж	0	0
байна	0	,
хүү	0	0
минь	1	.
гэхдээ	0	0
биеэрээ	0	0
хажууд	0	0
байхыг	0	0
юу	0	0
гүйцэх	0	0
вэ	0	0
дээ	1	.
бид	0	0
чинь	0	0
найзууд	0	0
биз	0	0
дээ	1	.
хэцүү	0	0
цагт	0	0
л	0	0
найзын	0	0
чанар	0	0
танигддаг	0	0
гэдэг	1	.
гэр	0	0
бүл	0	0
гэнэ	0	0
ээ	0	?
нөгөө	0	0
охинтойгоо	0	0
үерхсээр	0	0
л	0	0
байгаа	0	0
юу	0	?
одооноос	0	0
л	0	0
бичигдэж	0	0
эхэлнэ	1	.
“	0	0
хэн	0	0
ч	0	0
ирээдүйг	0	0
эзэмшиж	0	0
чадахгүй	1	.
харин	0	0
зоригтон	0	0
түүнд	0	0
хүрч	0	0
чадна	1	.
”	0	0
миний	0	0
хязгаар	0	0
...	0	0
хараахан	0	0
болоогүй	0	0
...	0	0
сэтгэлдээ	0	0
гэрлийг	0	0
хадгалж	0	0
явах	0	0
цаг	0	0
иржээ	1	.
үгүй	0	0
ээ	0	,
бид	0	0
хоёулаа	0	0
яллаа	1	.
гэхдээ	0	0
харанхуй	0	0
байна	0	0
шүү	1	.
тэр	0	0
юу	0	0
хийдэг	0	0
вэ	0	?
энэ	0	0
бол	0	0
тангараг	1	.
бид	0	0
хоёр	0	0
чинь	0	0
яг	0	0
л	0	0
хоёр	0	0
шархтай	0	0
амьтан	0	0
шиг	0	0
байж	0	0
дээ	0	,
тийм	0	0
үү	0	?
бие	0	0
биенээсээ	0	0
эмээсэн	0	,
гэхдээ	0	0
бас	0	0
бие	0	0
биендээ	0	0
татагдсан	1	.
би	0	0
өөрийнхөө	0	0
сул	0	0
талыг	0	0
мэднэ	1	.
би	0	0
хэтэрхий	0	0
яарамтгай	1	.
гэхдээ	0	0
энэ	0	0
нь	0	0
бас	0	0
миний	0	0
давуу	0	0
тал	1	.
би	0	0
гэнэтийн	0	0
цохилт	0	0
хийж	0	0
чаддаг	1	.
энэ	0	0
юу	0	0
гэсэн	0	0
үг	0	0
вэ	0	?
энэ	0	0
зургийг	0	0
хараач	0	,
ах	0	0
аа	1	.
энэ	0	0
чинь	0	0
таныг	0	0
дөнгөж	0	0
төрсний	0	0
дараахан	0	0
авсан	0	0
зураг	0	0
байна	1	.
аав	0	0
таныг	0	0
ямар	0	0
их	0	0
хайрласан	0	0
нүдээр	0	0
харж	0	0
байна	0	0
аа	1	.
эмээ	0	0
нь	0	0
чамд	0	0
энэ	0	0
сахийг	0	0
зүүж	0	0
өгье	1	.
миний	0	0
хүүг	0	0
хаа	0	0
ч	0	0
явсан	0	0
ивээж	0	,
хамгаалж	0	0
явах	0	0
болтугай	1	.
энэ	0	0
бол	0	0
манай	0	0
удмын	0	0
сахиус	0	0
юм	0	0
шүү	1	.
тэд	0	0
түүх	0	0
өгүүлж	0	0
байна	1	.
аав	0	0
нь	0	0
хүүдээ	0	0
итгэж	0	0
байна	1	.
чи	0	0
бол	0	0
хүчтэй	0	,
ухаантай	0	0
залуу	1	.
бүхнийг	0	0
амжилттай	0	0
давж	0	0
гарна	0	0
гэдэгт	0	0
чинь	0	0
эргэлзэхгүй	0	0
байна	1	.
эцэг	0	0
хүний	0	0
хувьд	0	0
чамд	0	0
ганц	0	0
л	0	0
зүйл	0	0
захия	1	.
хүн	0	0
чанараа	0	0
хэзээ	0	0
ч	0	0
гээж	0	0
болохгүй	1	.
хаана	0	0
ч	0	,
ямар	0	0
ч	0	0
нөхцөлд	0	0
сайн	0	0
хүн	0	0
хэвээрээ	0	0
үлдээрэй	1	.
одоо	0	0
ингээд	0	0
бодоход	0	0
бид	0	0
хоёр	0	0
ямар	0	0
их	0	0
замыг	0	0
туулсан	0	0
юм	0	0
бэ	1	.
анхны	0	0
болзооноос	0	0
эхлээд	0	0
л	0	,
өдийг	0	0
хүртэл	1	.
та	0	0
хоёр	0	0
битгий	0	0
хэрэлд	1	.
хоёуланг	0	0
нь	0	0
гэрчээ	0	0
болгоно	0	0
оо	1	.
хамгийн	0	0
гол	0	0
нь	0	0
та	0	0
хоёр	0	0
ирж	0	,
намайг	0	0
дэмжээрэй	1	.
хурдан	0	0
биш	0	0
ээ	1	.
бид	0	0
хоёр	0	0
таван	0	0
жил	0	0
үерхлээ	1	.
энэ	0	0
л	0	0
миний	0	0
хүн	0	0
гэдэгт	0	0
би	0	0
итгэлтэй	0	0
байна	1	.
үзэн	0	0
ядалт	0	0
бол	0	0
хүчтэй	0	0
сэтгэл	0	0
хөдлөл	1	.
гэхдээ	0	0
хүндлэл	0	0
түүнээс	0	0
ч	0	0
илүү	0	0
хүчтэй	1	.
үзэн	0	0
ядалт	0	0
чамайг	0	0
сохолдог	0	,
харин	0	0
хүндлэл	0	0
чамд	0	0
замыг	0	0
чинь	0	0
зааж	0	0
өгдөг	1	.
ах	0	0
аа	0	,
та	0	0
очоод	0	0
ямар	0	0
чиглэлээр	0	0
илүү	0	0
нарийвчлан	0	0
судлах	0	0
гэж	0	0
байгаа	0	0
юм	0	0
бэ	0	?
хиймэл	0	0
оюун	0	0
ухаан	0	0
уу	0	,
эсвэл	0	0
өгөгдлийн	0	0
шинжлэх	0	0
ухаан	0	0
уу	0	?
би	0	0
ядарсан	0	0
ч	0	,
миний	0	0
оюун	0	0
ухаан	0	0
сэргэг	0	0
байна	1	.
харин	0	0
чиний	0	0
нүд	0	0
сүүмийж	0	0
эхэлж	0	0
байна	1	.
миний	0	0
айдас	0	0
алга	0	0
боллоо	1	.
(	0	0
бизнесмэн	0	0
найзынх	0	0
нь	0	0
нүднээс	0	0
нулимс	0	0
урсана	0	0
)	0	0
энэ	0	0
чинь	0	0
амархан	0	0
шүү	0	0
дээ	1	.
эхлээд	0	0
энэ	0	0
хоёрыгоо	0	0
үржүүлээд	0	0
...	0	0
юу	0	0
болоод	0	0
инээлдэв	0	0
дээ	0	,
та	0	0
хоёр	0	?
сүүдэр	0	0
ориллоо	1	.
тэд	0	0
биднийг	0	0
хамгаалж	0	0
байна	1	.
хайр	0	0
гэдэг	0	0
бол	0	0
эзэмдэх	0	0
биш	0	,
эрх	0	0
чөлөө	0	0
өгөх	0	0
явдал	0	0
юм	1	.
хайртай	0	0
хүнээ	0	0
яг	0	0
л	0	0
шувуу	0	0
шиг	1	.
атгавал	0	0
үхнэ	0	,
алдалвал	0	0
нисээд	0	0
явна	1	.
харин	0	0
алган	0	0
дээрээ	0	0
зөөлөн	0	0
байлгавал	0	0
өөрөө	0	0
чам	0	0
дээр	0	0
үлдэнэ	1	.
дараагийн	0	0
хичээл	0	0
хэзээ	0	0
вэ	0	?
юу	0	0
гэсэн	0	0
үг	0	0
вэ	0	?
гэхдээ	0	0
хэтэрхий	0	0
удаж	0	0
болохгүй	0	0
шүү	0	0
дээ	1	.
нас	0	0
яваад	0	0
ирэхээр	0	0
сонголт	0	0
багасдаг	0	0
талтай	1	.
одоо	0	0
бүх	0	0
зүйл	0	0
өнгөрсөн	1	.
хамгийн	0	0
гол	0	0
нь	0	0
бид	0	0
энд	0	,
одоо	0	,
хамтдаа	0	0
байна	1	.
хайр	0	0
хүнийг	0	0
яруу	0	0
найрагч	0	0
болгодог	0	0
гэдэг	0	0
үнэн	0	0
юм	0	0
байна	1	.
бас	0	0
зураач	0	,
хөгжимчин	0	,
ер	0	0
нь	0	0
юу	0	0
ч	0	0
болгож	0	0
чадна	1	.
хайр	0	0
бол	0	0
бүтээлч	0	0
сэтгэлгээний	0	0
хамгийн	0	0
том	0	0
эх	0	0
үүсвэр	1	.
би	0	0
түүний	0	0
цохилтыг	0	0
мэдэрч	0	0
байна	1	.
тэр	0	0
өөрөө	0	0
биднийг	0	0
олох	0	0
болно	1	.
гэхдээ	0	0
хайранд	0	0
хувийн	0	0
орон	0	0
зай	0	0
гэдэг	0	0
зүйл	0	0
чухал	0	0
уу	0	?
чи	0	0
юу	0	0
гэж	0	0
бодож	0	0
байна	0	?
тэр	0	0
хоёр	0	0
сүнснээсээ	0	0
илүү	0	0
энэ	0	0
дэвтэр	0	0
намайг	0	0
боомилж	0	0
байна	1	.
сүүлийн	0	0
гоймонгоо	0	0
хувааж	0	0
идчихлээ	1	.
маргааш	0	0
яана	0	0
даа	0	,
бид	0	0
хоёр	1	.
эндээс	0	0
гарах	0	0
зам	0	0
хаа	0	0
байна	0	0
аа	0	?
өндөр	0	0
уулсын	0	0
оройгоор	0	0
нар	0	0
мандлаа	1	.
